sample_idx,position,token_id,token_str,mi_value
0,250,400," $",1.008700
0,251,1124," \",0.646547
0,252,37018,"frac",0.697679
0,253,69094,"{k",0.533762
0,254,15170,"}{",0.957434
0,255,22,"7",0.354903
0,256,92,"}",0.672373
0,257,400," $",0.536307
0,258,1969," must",0.717985
0,259,1083," also",0.731811
0,260,10246," lie",0.439825
0,261,304," in",1.221165
0,262,429," that",0.616235
0,263,9873," interval",1.089111
0,264,13,".",1.125125
0,265,15277," Therefore",0.487764
0,266,1447,":

",0.856213
0,267,14085,"$$",0.499431
0,268,198,"
",0.564399
0,269,12,"-",0.588759
0,270,16,"1",0.464859
0,271,1124," \",0.690690
0,272,273,"le",0.315628
0,273,80,"q",0.286495
0,274,1124," \",0.667058
0,275,37018,"frac",1.337069
0,276,69094,"{k",0.529597
0,277,15170,"}{",1.022902
0,278,22,"7",0.407473
0,279,92,"}",0.636539
0,280,1124," \",0.706655
0,281,273,"le",0.325829
0,282,80,"q",0.315869
0,283,220," ",0.371701
0,284,16,"1",0.840318
0,285,1124," \",0.638408
0,286,26243,"Rightarrow",0.493282
0,287,481," -",1.011137
0,288,22,"7",0.437059
0,289,1124," \",0.751807
0,290,273,"le",0.325484
0,291,80,"q",0.498994
0,292,595," k",0.681807
0,293,1124," \",0.925040
0,294,273,"le",0.620664
0,295,80,"q",0.339647
0,296,220," ",0.557529
0,297,22,"7",0.890520
0,298,198,"
",0.504811
0,299,14085,"$$",0.231223
0,300,271,"

",0.917347
0,301,3983,"But",1.755051
0,302,2474," since",1.865890
0,303,400," $",1.315771
0,304,595," k",1.385245
0,305,400," $",1.134196
0,306,1969," must",0.980806
0,307,387," be",1.311895
0,308,458," an",0.777738
0,309,7546," integer",1.790303
0,310,11,",",1.633426
0,311,279," the",1.265661
0,312,3204," possible",1.098779
0,313,2750," values",0.466287
0,314,315," of",1.164843
0,315,400," $",0.380586
0,316,595," k",0.605002
0,317,400," $",1.024079
0,318,525," are",1.618753
0,319,400," $",0.809834
0,320,481," -",0.617553
0,321,21,"6",0.894472
0,322,11,",",0.581914
0,323,481," -",0.531244
0,324,20,"5",0.394155
0,325,11,",",0.717727
0,326,1124," \",0.593411
0,327,507,"ld",0.656844
0,328,2412,"ots",0.287100
0,329,11,",",0.409374
0,330,220," ",0.683471
0,331,15,"0",0.468013
0,332,11,",",0.671285
0,333,1124," \",0.663909
0,334,507,"ld",0.789734
0,335,2412,"ots",0.639379
0,336,11,",",0.361671
0,337,220," ",0.278797
0,338,20,"5",1.129304
0,339,11,",",0.436682
0,340,220," ",1.319272
0,341,21,"6",1.479173
0,342,8672," $.",1.329268
0,343,4354," However",1.183308
0,344,11,",",1.898439
0,345,582," we",1.257915
0,346,1184," need",1.623234
0,347,311," to",1.299818
0,348,1779," check",1.782455
0,349,421," if",1.901325
0,350,400," $",1.536102
0,351,595," k",1.700099
0,352,284," =",1.292620
0,353,481," -",0.662411
0,354,22,"7",1.359161
0,355,400," $",1.783464
0,356,476," or",1.212451
0,357,400," $",0.372214
0,358,595," k",0.673828
0,359,284," =",0.431033
0,360,220," ",0.456786
0,361,22,"7",1.070038
0,362,400," $",1.470323
0,363,1035," would",1.190066
0,364,1102," result",1.293299
0,365,304," in",1.983338
0,366,400," $",1.499989
0,367,1124," \",0.686488
0,368,15940,"sin",0.997805
0,369,7,"(",0.518513
0,370,20,"5",0.580664
0,371,87,"x",0.559661
0,372,8,")",1.569269
0,373,400," $",1.484257
0,374,1660," being",1.548961
0,375,4889," outside",1.255621
0,376,279," the",1.442080
0,377,2088," range",1.761357
0,378,10055," [-",0.595491
0,379,16,"1",0.874894
0,380,11,",",0.454812
0,381,220," ",0.704682
0,382,16,"1",0.441570
0,383,936,"].",1.383897
0,384,1988," But",1.867059
0,385,400," $",1.409048
0,386,1124," \",0.609552
0,387,37018,"frac",0.081044
0,388,69094,"{k",0.712627
0,389,15170,"}{",0.811193
0,390,22,"7",0.533412
0,391,92,"}",1.474345
0,392,400," $",1.431739
0,393,1035," would",1.093144
0,394,387," be",1.602953
0,395,6896," exactly",1.463387
0,396,481," -",0.477775
0,397,16,"1",1.401724
0,398,476," or",0.508561
0,399,220," ",0.853929
0,400,16,"1",1.613514
0,401,369," for",1.500417
0,402,400," $",0.511100
0,403,595," k",0.933959
0,404,284," =",0.849944
0,405,481," -",0.533038
0,406,22,"7",1.277224
0,407,400," $",1.100264
0,408,476," or",0.943362
0,409,400," $",0.376365
0,410,595," k",0.634194
0,411,284," =",0.371248
0,412,220," ",0.561855
0,413,22,"7",0.721477
0,414,400," $",1.485611
0,415,11,",",1.453660
0,416,892," which",1.328652
0,417,525," are",1.287511
0,418,2058," still",1.279210
0,419,2697," valid",1.706606
0,420,13,".",1.494683
0,421,2055," So",1.796362
0,422,3520," actually",1.420075
0,423,11,",",1.750949
0,424,400," $",0.615427
0,425,595," k",1.370046
0,426,400," $",0.995793
0,427,646," can",0.698715
0,428,2088," range",0.633903
0,429,504," from",1.106426
0,430,481," -",0.501812
0,431,22,"7",0.659420
0,432,311," to",0.231196
0,433,220," ",0.832857
0,434,22,"7",1.527243
0,435,28308," inclusive",1.626367
0,436,11,",",1.512558
0,437,892," which",1.157437
0,438,6696," gives",1.449233
0,439,220," ",0.146988
0,440,16,"1",0.241733
0,441,20,"5",1.174004
0,442,7546," integer",1.117550
0,443,2750," values",1.535724
0,444,382,".

",0.965055
0,445,3983,"But",1.807437
0,446,3783," wait",1.361112
0,447,11,",",1.792028
0,448,1077," let",1.015794
0,449,752," me",1.084902
0,450,7683," confirm",1.729154
0,451,13,".",1.516817
0,452,1416," If",1.601600
0,453,400," $",1.151964
0,454,595," k",1.468769
0,455,284," =",1.139171
0,456,481," -",0.554746
0,457,22,"7",1.036157
0,458,400," $",1.244802
0,459,11,",",1.499026
0,460,1221," then",1.734605
0,461,400," $",1.195010
0,462,1124," \",0.698071
0,463,15940,"sin",0.377147
0,464,7,"(",0.739286
0,465,20,"5",1.057131
0,466,87,"x",1.081825
0,467,8,")",0.291780
0,468,284," =",0.651102
0,469,481," -",1.005240
0,470,16,"1",1.298698
0,471,400," $",1.983712
0,472,11,",",1.554187
0,473,892," which",1.296262
0,474,374," is",1.287464
0,475,5420," allowed",1.628321
0,476,13,".",1.310089
0,477,34239," Similarly",0.536943
0,478,369," for",1.206089
0,479,400," $",0.362330
0,480,595," k",0.606238
0,481,284," =",0.363509
0,482,220," ",0.457939
0,483,22,"7",0.872708
0,484,400," $",1.589741
0,485,11,",",1.912112
0,486,400," $",0.934622
0,487,1124," \",0.742900
0,488,15940,"sin",0.466697
0,489,7,"(",0.986866
0,490,20,"5",0.917785
0,491,87,"x",0.857643
0,492,8,")",0.470954
0,493,284," =",0.341447
0,494,220," ",0.556707
0,495,16,"1",1.007886
0,496,400," $",1.356391
0,497,11,",",1.470681
0,498,892," which",1.228385
0,499,374," is",1.387031
0,500,1083," also",1.303070
0,501,5420," allowed",1.040365
0,502,13,".",1.498703
0,503,2055," So",1.767100
0,504,11,",",1.733818
0,505,400," $",0.949571
0,506,595," k",1.453041
0,507,400," $",1.181198
0,508,21283," ranges",0.928950
0,509,504," from",1.136125
0,510,481," -",0.540912
0,511,22,"7",0.877043
0,512,311," to",0.230925
0,513,220," ",0.939450
0,514,22,"7",1.557336
0,515,11,",",1.492608
0,516,28308," inclusive",1.346473
0,517,11,",",1.561308
0,518,892," which",1.119750
0,519,374," is",1.428319
0,520,220," ",0.191495
0,521,16,"1",0.570538
0,522,20,"5",1.338031
0,523,2750," values",1.610333
0,524,13,".",1.570027
0,525,15277," Therefore",0.981614
0,526,11,",",1.810263
0,527,1052," there",0.685733
0,528,525," are",1.657361
0,529,220," ",0.401262
0,530,16,"1",0.657040
0,531,20,"5",1.543720
0,532,3204," possible",1.615623
0,533,2750," values",1.056854
0,534,315," of",1.602719
0,535,400," $",0.855340
0,536,595," k",1.176202
0,537,400," $",1.648452
0,538,11,",",1.637938
0,539,1817," each",1.494795
0,540,6388," leading",1.180192
0,541,311," to",1.819424
0,542,264," a",1.467448
0,543,3654," certain",1.491649
0,544,1372," number",0.603535
0,545,315," of",1.220420
0,546,9904," solutions",1.174647
0,547,369," for",1.294855
0,548,400," $",0.387098
0,549,856," x",1.027167
0,550,400," $",1.391422
0,551,382,".

",0.935071
0,552,7039,"Now",0.931306
0,553,11,",",1.731410
0,554,369," for",1.688875
0,555,1817," each",1.495335
0,556,400," $",0.516999
0,557,595," k",1.215846
0,558,400," $",1.602938
0,559,11,",",1.729804
0,560,582," we",1.038051
0,561,1184," need",0.810244
0,562,311," to",1.014665
0,563,11625," solve",1.253386
0,564,400," $",0.867730
0,565,1124," \",0.827424
0,566,15940,"sin",0.418079
0,567,7,"(",0.724871
0,568,20,"5",1.042927
0,569,87,"x",0.983230
0,570,8,")",0.502461
0,571,284," =",1.027455
0,572,1124," \",0.637846
0,573,37018,"frac",0.662400
0,574,69094,"{k",0.544004
0,575,15170,"}{",0.810599
0,576,22,"7",0.287660
0,577,92,"}",0.989732
0,578,8672," $.",1.455311
0,579,576," The",1.518543
0,580,1372," number",0.274660
0,581,315," of",1.015044
0,582,9904," solutions",1.399323
0,583,13798," depends",0.634316
0,584,389," on",1.502423
0,585,279," the",1.541161
0,586,897," value",0.830303
0,587,315," of",1.540171
0,588,400," $",1.236484
0,589,1124," \",0.658268
0,590,37018,"frac",0.656417
0,591,69094,"{k",0.430947
0,592,15170,"}{",0.911069
0,593,22,"7",0.411537
0,594,92,"}",1.210445
0,595,8672," $.",1.348200
0,596,1416," If",1.624330
0,597,400," $",1.354201
0,598,1124," \",0.651672
0,599,37018,"frac",0.453400
0,600,69094,"{k",0.440134
0,601,15170,"}{",0.889599
0,602,22,"7",0.756626
0,603,92,"}",1.404519
0,604,400," $",1.197606
0,605,374," is",1.452209
0,606,304," in",1.244879
0,607,279," the",1.315434
0,608,1787," open",0.855180
0,609,9873," interval",1.095419
0,610,10293," (-",0.602572
0,611,16,"1",0.714689
0,612,11,",",0.287101
0,613,220," ",0.912779
0,614,16,"1",0.857166
0,615,701,"),",1.559876
0,616,1221," then",1.668595
0,617,279," the",1.391479
0,618,23606," equation",1.483875
0,619,400," $",0.713863
0,620,1124," \",0.729539
0,621,15940,"sin",0.537195
0,622,7,"(",0.456094
0,623,20,"5",0.636239
0,624,87,"x",0.545237
0,625,8,")",0.360481
0,626,284," =",1.153570
0,627,1124," \",0.582793
0,628,37018,"frac",0.735146
0,629,69094,"{k",0.496132
0,630,15170,"}{",1.409006
0,631,22,"7",0.434707
0,632,92,"}",0.792747
0,633,400," $",1.183945
0,634,702," has",1.352159
0,635,1378," two",1.075584
0,636,9904," solutions",1.237297
0,637,304," in",1.337279
0,638,1817," each",1.335055
0,639,4168," period",1.726117
0,640,315," of",1.659059
0,641,400," $",1.337973
0,642,1124," \",0.659065
0,643,15940,"sin",1.159405
0,644,7,"(",0.545383
0,645,20,"5",0.363804
0,646,87,"x",0.506057
0,647,8,")",1.028305
0,648,8672," $.",1.448477
0,649,4354," However",0.622198
0,650,11,",",1.824944
0,651,421," if",1.476168
0,652,400," $",1.030731
0,653,1124," \",0.661972
0,654,37018,"frac",0.689956
0,655,69094,"{k",0.447436
0,656,15170,"}{",1.263881
0,657,22,"7",0.297250
0,658,92,"}",1.047152
0,659,400," $",0.812704
0,660,374," is",1.211533
0,661,6896," exactly",1.316863
0,662,220," ",0.058360
0,663,16,"1",0.776200
0,664,476," or",0.601013
0,665,481," -",0.576762
0,666,16,"1",0.934501
0,667,11,",",1.393656
0,668,1221," then",1.510051
0,669,1052," there",0.869443
0,670,594,"'s",0.578646
0,671,1172," only",0.658925
0,672,825," one",0.970768
0,673,6291," solution",1.393011
0,674,817," per",1.412692
0,675,4168," period",1.768384
0,676,382,".

",1.003599
0,677,7039,"Now",0.874332
0,678,11,",",1.752203
0,679,279," the",1.357857
0,680,729," function",1.492096
0,681,400," $",0.828231
0,682,1124," \",0.726552
0,683,15940,"sin",0.499040
0,684,7,"(",0.466322
0,685,20,"5",0.763429
0,686,87,"x",0.471196
0,687,8,")",0.661569
0,688,400," $",1.153762
0,689,702," has",1.288508
0,690,264," a",0.824642
0,691,4168," period",1.195890
0,692,315," of",1.411893
0,693,400," $",0.609623
0,694,1124," \",0.660419
0,695,37018,"frac",0.451105
0,696,90,"{",0.551183
0,697,17,"2",0.595478
0,698,59,"\",1.010337
0,699,2493,"pi",0.254575
0,700,15170,"}{",0.837997
0,701,20,"5",0.330510
0,702,92,"}",0.838366
0,703,8672," $.",1.365897
0,704,15277," Therefore",0.590315
0,705,11,",",1.586421
0,706,304," in",1.060908
0,707,279," the",1.068405
0,708,9873," interval",1.234459
0,709,400," $",0.476208
0,710,220," ",0.333653
0,711,15,"0",0.602381
0,712,366," <",0.610833
0,713,856," x",0.491712
0,714,366," <",0.414382
0,715,220," ",0.306847
0,716,17,"2",0.341689
0,717,59,"\",1.057620
0,718,2493,"pi",0.705031
0,719,400," $",1.157459
0,720,11,",",1.446447
0,721,1052," there",0.364804
0,722,525," are",1.544760
0,723,400," $",1.123362
0,724,1124," \",0.661234
0,725,37018,"frac",0.335978
0,726,90,"{",0.737100
0,727,17,"2",0.274310
0,728,59,"\",0.792621
0,729,2493,"pi",0.582563
0,730,15170,"}{",0.751491
0,731,59,"\",0.602168
0,732,37018,"frac",0.346166
0,733,90,"{",0.584919
0,734,17,"2",0.339843
0,735,59,"\",1.925597
0,736,2493,"pi",0.167642
0,737,15170,"}{",0.763904
0,738,20,"5",0.162257
0,739,3417,"}}",0.907449
0,740,284," =",0.780136
0,741,220," ",0.423934
0,742,20,"5",1.461519
0,743,400," $",1.217319
0,744,18346," periods",1.669958
0,745,315," of",1.436491
0,746,279," the",1.263895
0,747,57668," sine",0.633495
0,748,729," function",1.748043
0,749,13,".",1.505041
0,750,8886," Each",1.458359
0,751,4168," period",1.711321
0,752,315," of",1.634932
0,753,400," $",1.103316
0,754,1124," \",0.707295
0,755,15940,"sin",0.712162
0,756,7,"(",0.470002
0,757,20,"5",0.537771
0,758,87,"x",0.318046
0,759,8,")",1.300415
0,760,400," $",1.616496
0,761,33210," corresponds",1.251712
0,762,311," to",1.835444
0,763,264," a",1.449181
0,764,2088," range",1.678102
0,765,315," of",1.821001
0,766,400," $",1.419472
0,767,856," x",1.482963
0,768,400," $",1.962862
0,769,2750," values",1.855895
0,770,315," of",1.508702
0,771,3084," length",1.537268
0,772,400," $",1.046093
0,773,1124," \",0.667965
0,774,37018,"frac",0.555902
0,775,90,"{",0.613373
0,776,17,"2",0.403434
0,777,59,"\",1.509459
0,778,2493,"pi",0.191249
0,779,15170,"}{",0.818703
0,780,20,"5",0.364061
0,781,92,"}",1.022506
0,782,400," $",1.556760
0,783,382,".

",1.004220
0,784,4416,"So",1.548264
0,785,11,",",1.685974
0,786,369," for",1.774522
0,787,1817," each",1.520316
0,788,897," value",1.130888
0,789,315," of",1.444228
0,790,400," $",0.970563
0,791,595," k",1.340466
0,792,400," $",1.609910
0,793,11,",",1.717687
0,794,279," the",1.520720
0,795,1372," number",0.435208
0,796,315," of",1.307144
0,797,9904," solutions",1.609319
0,798,311," to",1.346698
0,799,400," $",0.824403
0,800,1124," \",0.728866
0,801,15940,"sin",0.434906
0,802,7,"(",0.600083
0,803,20,"5",0.799946
0,804,87,"x",0.714472
0,805,8,")",0.419119
0,806,284," =",1.236357
0,807,1124," \",0.682760
0,808,37018,"frac",0.774374
0,809,69094,"{k",0.519240
0,810,15170,"}{",1.036272
0,811,22,"7",0.352926
0,812,92,"}",0.758470
0,813,400," $",1.388700
0,814,304," in",1.457694
0,815,400," $",0.593481
0,816,220," ",0.490077
0,817,15,"0",0.573867
0,818,366," <",0.538619
0,819,856," x",0.554632
0,820,366," <",0.330231
0,821,220," ",0.307865
0,822,17,"2",0.234270
0,823,59,"\",1.814394
0,824,2493,"pi",0.873857
0,825,400," $",1.284445
0,826,13798," depends",0.718915
0,827,389," on",1.629026
0,828,3425," whether",1.598490
0,829,400," $",1.308609
0,830,1124," \",0.663911
0,831,37018,"frac",0.609374
0,832,69094,"{k",0.410873
0,833,15170,"}{",1.019786
0,834,22,"7",0.583314
0,835,92,"}",1.379540
0,836,400," $",1.216731
0,837,374," is",1.676363
0,838,304," in",1.509853
0,839,10293," (-",0.582737
0,840,16,"1",1.067109
0,841,11,",",0.975100
0,842,220," ",0.304892
0,843,16,"1",1.184665
0,844,8,")",1.735265
0,845,476," or",1.704990
0,846,518," at",1.507885
0,847,279," the",0.686252
0,848,36342," endpoints",1.591193
0,849,382,".

",0.953638
0,850,10061,"Let",0.972695
0,851,594,"'s",1.211836
0,852,23643," analyze",1.666782
0,853,1447,":

",0.951815
0,854,12,"-",1.290953
0,855,1752," For",1.760441
0,856,400," $",0.829430
0,857,595," k",1.240738
0,858,284," =",0.993456
0,859,481," -",0.588216
0,860,22,"7",1.318606
0,861,400," $",1.638251
0,862,323," and",1.094661
0,863,400," $",0.387642
0,864,595," k",0.706624
0,865,284," =",0.378084
0,866,220," ",0.615836
0,867,22,"7",0.680855
0,868,400," $",1.172458
0,869,25,":",2.007393
0,870,400," $",1.045607
0,871,1124," \",0.673139
0,872,37018,"frac",0.392637
0,873,69094,"{k",0.578101
0,874,15170,"}{",1.249840
0,875,22,"7",0.308945
0,876,92,"}",0.881214
0,877,284," =",1.069148
0,878,1124," \",0.622423
0,879,5187,"pm",0.326317
0,880,16,"1",0.954100
0,881,400," $",2.038468
0,882,11,",",1.779503
0,883,773," so",1.843934
0,884,1817," each",1.542974
0,885,23606," equation",1.687577
0,886,400," $",0.995786
0,887,1124," \",0.776627
0,888,15940,"sin",0.461605
0,889,7,"(",0.653233
0,890,20,"5",0.986485
0,891,87,"x",0.643301
0,892,8,")",0.489567
0,893,284," =",1.268653
0,894,1124," \",0.656099
0,895,5187,"pm",0.187518
0,896,16,"1",0.965938
0,897,400," $",1.344150
0,898,702," has",1.498921
0,899,6896," exactly",1.399264
0,900,825," one",1.030896
0,901,6291," solution",1.098148
0,902,817," per",1.316684
0,903,4168," period",1.723823
0,904,13,".",1.329917
0,905,8704," Since",1.134845
0,906,1052," there",0.168981
0,907,525," are",0.906231
0,908,220," ",0.895070
0,909,20,"5",1.136067
0,910,18346," periods",1.381700
0,911,11,",",1.591769
0,912,1817," each",1.613724
0,913,315," of",1.424189
0,914,1493," these",1.619573
0,915,37906," equations",1.214940
0,916,42972," contributes",1.302080
0,917,220," ",0.472552
0,918,20,"5",1.417728
0,919,9904," solutions",1.645799
0,920,13,".",1.506881
0,921,2055," So",1.686729
0,922,11,",",1.720978
0,923,2790," total",1.479038
0,924,315," of",1.409753
0,925,400," $",0.658743
0,926,220," ",0.748992
0,927,17,"2",1.361901
0,928,1124," \",0.611395
0,929,15136,"times",0.316851
0,930,220," ",0.449265
0,931,20,"5",1.006725
0,932,284," =",0.444932
0,933,220," ",0.455917
0,934,16,"1",0.172181
0,935,15,"0",1.035972
0,936,400," $",1.442570
0,937,9904," solutions",1.503168
0,938,382,".

",0.908587
0,939,12,"-",0.703858
0,940,1752," For",1.582356
0,941,400," $",0.564176
0,942,595," k",1.310035
0,943,284," =",1.031104
0,944,481," -",0.529449
0,945,21,"6",1.442761
0,946,400," $",1.795019
0,947,311," to",1.299603
0,948,400," $",0.722234
0,949,595," k",0.942567
0,950,284," =",0.501615
0,951,220," ",0.297236
0,952,21,"6",1.228284
0,953,400," $",1.701910
0,954,25,":",1.980399
0,955,400," $",1.291067
0,956,1124," \",0.640012
0,957,37018,"frac",0.295533
0,958,69094,"{k",0.436475
0,959,15170,"}{",0.943773
0,960,22,"7",0.713826
0,961,92,"}",1.523702
0,962,400," $",1.358087
0,963,374," is",1.313487
0,964,304," in",1.319648
0,965,10293," (-",0.613424
0,966,16,"1",1.462324
0,967,11,",",0.845240
0,968,220," ",0.593616
0,969,16,"1",1.459905
0,970,701,"),",1.823046
0,971,773," so",1.679602
0,972,1817," each",1.531162
0,973,23606," equation",1.652735
0,974,400," $",0.619102
0,975,1124," \",0.746830
0,976,15940,"sin",0.504790
0,977,7,"(",0.857715
0,978,20,"5",0.952537
0,979,87,"x",0.534565
0,980,8,")",0.421038
0,981,284," =",1.361960
0,982,1124," \",0.618458
0,983,37018,"frac",0.494330
0,984,69094,"{k",0.555228
0,985,15170,"}{",0.868146
0,986,22,"7",0.565078
0,987,92,"}",1.127524
0,988,400," $",1.389176
0,989,702," has",1.190776
0,990,1378," two",1.070594
0,991,9904," solutions",1.019050
0,992,817," per",1.186555
0,993,4168," period",1.516509
0,994,13,".",1.234259
0,995,15277," Therefore",0.531961
0,996,11,",",1.643440
0,997,1817," each",1.626759
0,998,315," of",0.974776
0,999,1493," these",1.718804
0,1000,220," ",0.735427
0,1001,16,"1",0.687920
