sample_idx,position,token_id,token_str,mi_value
0,184,2493,"pi",0.691158
0,185,1124," \",0.593976
0,186,31610,"quad",0.519497
0,187,1124," \",0.625960
0,188,1318,"text",0.312170
0,189,90,"{",0.864356
0,190,1958,"for",1.053899
0,191,1045," some",1.092215
0,192,7546," integer",0.931981
0,193,335," }",0.597702
0,194,595," k",1.123420
0,195,198,"
",0.553878
0,196,14085,"$$",0.616493
0,197,271,"

",0.858781
0,198,12509,"Div",0.064367
0,199,6577,"iding",0.893847
0,200,2176," both",0.524172
0,201,11067," sides",0.451910
0,202,553," by",1.641951
0,203,400," $",0.703083
0,204,1124," \",0.797996
0,205,2493,"pi",1.048533
0,206,400," $",1.377817
0,207,1447,":

",1.030358
0,208,14085,"$$",0.899879
0,209,198,"
",0.671109
0,210,22,"7",0.398648
0,211,1124," \",0.784455
0,212,15940,"sin",0.676814
0,213,7,"(",1.603773
0,214,20,"5",1.086772
0,215,87,"x",1.001250
0,216,8,")",1.058671
0,217,284," =",0.784814
0,218,595," k",1.009608
0,219,1124," \",0.651732
0,220,26243,"Rightarrow",0.861928
0,221,1124," \",0.894719
0,222,15940,"sin",0.751085
0,223,7,"(",1.323335
0,224,20,"5",1.134052
0,225,87,"x",0.823031
0,226,8,")",0.825651
0,227,284," =",0.693938
0,228,1124," \",0.730279
0,229,37018,"frac",0.702238
0,230,69094,"{k",0.464120
0,231,15170,"}{",0.828575
0,232,22,"7",0.181351
0,233,532,"}
",0.552690
0,234,14085,"$$",0.313387
0,235,271,"

",0.956251
0,236,7039,"Now",1.162282
0,237,11,",",1.871244
0,238,2474," since",1.601150
0,239,279," the",1.312268
0,240,57668," sine",0.681652
0,241,729," function",1.338443
0,242,21283," ranges",0.890727
0,243,1948," between",0.997084
0,244,481," -",0.729710
0,245,16,"1",0.531164
0,246,323," and",0.538502
0,247,220," ",1.067319
0,248,16,"1",1.217265
0,249,11,",",1.745183
0,250,400," $",1.033193
0,251,1124," \",0.697318
0,252,37018,"frac",0.726350
0,253,69094,"{k",0.539144
0,254,15170,"}{",0.999028
0,255,22,"7",0.409667
0,256,92,"}",0.622483
0,257,400," $",0.791353
0,258,1969," must",0.895329
0,259,1083," also",0.920069
0,260,10246," lie",0.684055
0,261,304," in",1.380971
0,262,429," that",0.853697
0,263,9873," interval",1.170805
0,264,13,".",1.165836
0,265,15277," Therefore",0.729372
0,266,1447,":

",0.925311
0,267,14085,"$$",0.687518
0,268,198,"
",0.724820
0,269,12,"-",0.663200
0,270,16,"1",0.418445
0,271,1124," \",0.737282
0,272,273,"le",0.537448
0,273,80,"q",0.595534
0,274,1124," \",0.734774
0,275,37018,"frac",1.347823
0,276,69094,"{k",0.531377
0,277,15170,"}{",1.062038
0,278,22,"7",0.403669
0,279,92,"}",0.703770
0,280,1124," \",0.766467
0,281,273,"le",0.502090
0,282,80,"q",0.574720
0,283,220," ",0.378115
0,284,16,"1",0.676727
0,285,1124," \",0.693027
0,286,26243,"Rightarrow",0.679825
0,287,481," -",1.068811
0,288,22,"7",0.414731
0,289,1124," \",0.817736
0,290,273,"le",0.529345
0,291,80,"q",0.835389
0,292,595," k",0.596337
0,293,1124," \",1.003035
0,294,273,"le",0.725479
0,295,80,"q",0.565595
0,296,220," ",0.544908
0,297,22,"7",0.805453
0,298,198,"
",0.577243
0,299,14085,"$$",0.356644
0,300,271,"

",0.989035
0,301,3983,"But",1.827156
0,302,2474," since",1.877306
0,303,400," $",1.283528
0,304,595," k",1.273979
0,305,400," $",1.228268
0,306,1969," must",1.110553
0,307,387," be",1.471076
0,308,458," an",0.923216
0,309,7546," integer",1.702143
0,310,11,",",1.752392
0,311,279," the",1.428980
0,312,3204," possible",1.275404
0,313,2750," values",0.716142
0,314,315," of",1.347486
0,315,400," $",0.696019
0,316,595," k",0.490632
0,317,400," $",1.224241
0,318,525," are",1.708682
0,319,400," $",0.849488
0,320,481," -",0.658135
0,321,21,"6",0.812088
0,322,11,",",0.729231
0,323,481," -",0.584211
0,324,20,"5",0.393740
0,325,11,",",0.845319
0,326,1124," \",0.637214
0,327,507,"ld",0.665430
0,328,2412,"ots",0.427768
0,329,11,",",0.592682
0,330,220," ",0.673843
0,331,15,"0",0.415405
0,332,11,",",0.813560
0,333,1124," \",0.714047
0,334,507,"ld",0.854304
0,335,2412,"ots",0.711411
0,336,11,",",0.578736
0,337,220," ",0.394814
0,338,20,"5",1.075200
0,339,11,",",0.636370
0,340,220," ",1.293722
0,341,21,"6",1.418256
0,342,8672," $.",1.298349
0,343,4354," However",1.286678
0,344,11,",",1.910503
0,345,582," we",1.308106
0,346,1184," need",1.673814
0,347,311," to",1.377559
0,348,1779," check",1.778656
0,349,421," if",1.905280
0,350,400," $",1.479456
0,351,595," k",1.638645
0,352,284," =",1.292999
0,353,481," -",0.783694
0,354,22,"7",1.270582
0,355,400," $",1.722788
0,356,476," or",1.350663
0,357,400," $",0.582408
0,358,595," k",0.572906
0,359,284," =",0.631953
0,360,220," ",0.473894
0,361,22,"7",0.968779
0,362,400," $",1.555254
0,363,1035," would",1.288750
0,364,1102," result",1.434092
0,365,304," in",1.917820
0,366,400," $",1.458379
0,367,1124," \",0.717031
0,368,15940,"sin",0.993691
0,369,7,"(",0.604082
0,370,20,"5",0.589893
0,371,87,"x",0.477268
0,372,8,")",1.458951
0,373,400," $",1.561066
0,374,1660," being",1.675363
0,375,4889," outside",1.407912
0,376,279," the",1.606626
0,377,2088," range",1.716087
0,378,10055," [-",0.627874
0,379,16,"1",0.807793
0,380,11,",",0.563280
0,381,220," ",0.742405
0,382,16,"1",0.434700
0,383,936,"].",1.413131
0,384,1988," But",1.914616
0,385,400," $",1.381867
0,386,1124," \",0.666973
0,387,37018,"frac",0.132104
0,388,69094,"{k",0.699437
0,389,15170,"}{",0.875695
0,390,22,"7",0.515910
0,391,92,"}",1.362225
0,392,400," $",1.501996
0,393,1035," would",1.217217
0,394,387," be",1.691657
0,395,6896," exactly",1.578970
0,396,481," -",0.521469
0,397,16,"1",1.344862
0,398,476," or",0.741084
0,399,220," ",0.861928
0,400,16,"1",1.580464
0,401,369," for",1.640481
0,402,400," $",0.704766
0,403,595," k",0.793783
0,404,284," =",0.966574
0,405,481," -",0.632270
0,406,22,"7",1.199080
0,407,400," $",1.225126
0,408,476," or",1.112216
0,409,400," $",0.591812
0,410,595," k",0.562790
0,411,284," =",0.598243
0,412,220," ",0.573562
0,413,22,"7",0.628869
0,414,400," $",1.557624
0,415,11,",",1.558105
0,416,892," which",1.432774
0,417,525," are",1.432408
0,418,2058," still",1.436223
0,419,2697," valid",1.678031
0,420,13,".",1.449797
0,421,2055," So",1.857085
0,422,3520," actually",1.594216
0,423,11,",",1.859105
0,424,400," $",0.782655
0,425,595," k",1.252112
0,426,400," $",1.123781
0,427,646," can",0.849013
0,428,2088," range",0.866253
0,429,504," from",1.253191
0,430,481," -",0.513691
0,431,22,"7",0.823014
0,432,311," to",0.498185
0,433,220," ",0.823005
0,434,22,"7",1.530714
0,435,28308," inclusive",1.511619
0,436,11,",",1.596058
0,437,892," which",1.255759
0,438,6696," gives",1.552967
0,439,220," ",0.087198
0,440,16,"1",0.207416
0,441,20,"5",1.295838
0,442,7546," integer",1.227070
0,443,2750," values",1.488899
0,444,382,".

",1.011675
0,445,3983,"But",1.816339
0,446,3783," wait",1.286185
0,447,11,",",1.828247
0,448,1077," let",1.036635
0,449,752," me",1.159040
0,450,7683," confirm",1.688557
0,451,13,".",1.516984
0,452,1416," If",1.698467
0,453,400," $",1.154393
0,454,595," k",1.370100
0,455,284," =",1.187400
0,456,481," -",0.611674
0,457,22,"7",0.938240
0,458,400," $",1.379334
0,459,11,",",1.666940
0,460,1221," then",1.825350
0,461,400," $",1.238168
0,462,1124," \",0.753736
0,463,15940,"sin",0.419539
0,464,7,"(",0.759003
0,465,20,"5",1.062543
0,466,87,"x",1.122700
0,467,8,")",0.504304
0,468,284," =",0.844615
0,469,481," -",1.055974
0,470,16,"1",1.258175
0,471,400," $",1.878142
0,472,11,",",1.651213
0,473,892," which",1.422343
0,474,374," is",1.437965
0,475,5420," allowed",1.559762
0,476,13,".",1.304775
0,477,34239," Similarly",0.779569
0,478,369," for",1.377278
0,479,400," $",0.637359
0,480,595," k",0.531393
0,481,284," =",0.625382
0,482,220," ",0.468772
0,483,22,"7",0.764740
0,484,400," $",1.628148
0,485,11,",",1.847591
0,486,400," $",1.049562
0,487,1124," \",0.817569
0,488,15940,"sin",0.495699
0,489,7,"(",1.042070
0,490,20,"5",0.902322
0,491,87,"x",0.892172
0,492,8,")",0.579712
0,493,284," =",0.603497
0,494,220," ",0.572534
0,495,16,"1",0.919870
0,496,400," $",1.412909
0,497,11,",",1.562688
0,498,892," which",1.361644
0,499,374," is",1.525835
0,500,1083," also",1.472575
0,501,5420," allowed",1.051268
0,502,13,".",1.466136
0,503,2055," So",1.818681
0,504,11,",",1.800219
0,505,400," $",1.018487
0,506,595," k",1.346797
0,507,400," $",1.273586
0,508,21283," ranges",1.144841
0,509,504," from",1.290604
0,510,481," -",0.580884
0,511,22,"7",0.970892
0,512,311," to",0.502734
0,513,220," ",0.941314
0,514,22,"7",1.550101
0,515,11,",",1.607735
0,516,28308," inclusive",1.260997
0,517,11,",",1.646092
0,518,892," which",1.246063
0,519,374," is",1.533405
0,520,220," ",0.119168
0,521,16,"1",0.465417
0,522,20,"5",1.392433
0,523,2750," values",1.532741
0,524,13,".",1.507675
0,525,15277," Therefore",1.199097
0,526,11,",",1.888359
0,527,1052," there",0.879685
0,528,525," are",1.757004
0,529,220," ",0.342029
0,530,16,"1",0.627490
0,531,20,"5",1.598195
0,532,3204," possible",1.706908
0,533,2750," values",1.232812
0,534,315," of",1.709490
0,535,400," $",0.956490
0,536,595," k",1.111994
0,537,400," $",1.669599
0,538,11,",",1.722127
0,539,1817," each",1.615019
0,540,6388," leading",1.384810
0,541,311," to",1.887669
0,542,264," a",1.587882
0,543,3654," certain",1.608597
0,544,1372," number",0.801114
0,545,315," of",1.394201
0,546,9904," solutions",1.394093
0,547,369," for",1.481171
0,548,400," $",0.624221
0,549,856," x",0.947463
0,550,400," $",1.489521
0,551,382,".

",0.975742
0,552,7039,"Now",1.140784
0,553,11,",",1.844321
0,554,369," for",1.801247
0,555,1817," each",1.641886
0,556,400," $",0.717806
0,557,595," k",1.140485
0,558,400," $",1.651868
0,559,11,",",1.834010
0,560,582," we",1.140766
0,561,1184," need",1.032917
0,562,311," to",1.156208
0,563,11625," solve",1.425136
0,564,400," $",0.988451
0,565,1124," \",0.909314
0,566,15940,"sin",0.440852
0,567,7,"(",0.754852
0,568,20,"5",1.052022
0,569,87,"x",1.012241
0,570,8,")",0.755189
0,571,284," =",1.149510
0,572,1124," \",0.698075
0,573,37018,"frac",0.681991
0,574,69094,"{k",0.499465
0,575,15170,"}{",0.857369
0,576,22,"7",0.311989
0,577,92,"}",0.900118
0,578,8672," $.",1.485294
0,579,576," The",1.642130
0,580,1372," number",0.528244
0,581,315," of",1.214687
0,582,9904," solutions",1.550174
0,583,13798," depends",0.870854
0,584,389," on",1.646601
0,585,279," the",1.657555
0,586,897," value",1.023662
0,587,315," of",1.626796
0,588,400," $",1.245716
0,589,1124," \",0.714971
0,590,37018,"frac",0.683203
0,591,69094,"{k",0.405618
0,592,15170,"}{",0.961908
0,593,22,"7",0.409414
0,594,92,"}",1.101153
0,595,8672," $.",1.382947
0,596,1416," If",1.674988
0,597,400," $",1.334049
0,598,1124," \",0.696998
0,599,37018,"frac",0.478923
0,600,69094,"{k",0.420652
0,601,15170,"}{",0.945500
0,602,22,"7",0.730533
0,603,92,"}",1.294003
0,604,400," $",1.317541
0,605,374," is",1.579467
0,606,304," in",1.350474
0,607,279," the",1.499917
0,608,1787," open",1.072619
0,609,9873," interval",1.278416
0,610,10293," (-",0.655493
0,611,16,"1",0.665049
0,612,11,",",0.499023
0,613,220," ",0.904965
0,614,16,"1",0.783066
0,615,701,"),",1.682750
0,616,1221," then",1.757938
0,617,279," the",1.537138
0,618,23606," equation",1.604582
0,619,400," $",0.878592
0,620,1124," \",0.823457
0,621,15940,"sin",0.564564
0,622,7,"(",0.591131
0,623,20,"5",0.642376
0,624,87,"x",0.522258
0,625,8,")",0.431244
0,626,284," =",1.213931
0,627,1124," \",0.641219
0,628,37018,"frac",0.751944
0,629,69094,"{k",0.482486
0,630,15170,"}{",1.410403
0,631,22,"7",0.432528
0,632,92,"}",0.757128
0,633,400," $",1.346784
0,634,702," has",1.495473
0,635,1378," two",1.269843
0,636,9904," solutions",1.408432
0,637,304," in",1.446792
0,638,1817," each",1.457384
0,639,4168," period",1.653361
0,640,315," of",1.710890
0,641,400," $",1.335539
0,642,1124," \",0.700914
0,643,15940,"sin",1.162414
0,644,7,"(",0.709343
0,645,20,"5",0.405283
0,646,87,"x",0.478236
0,647,8,")",0.913490
0,648,8672," $.",1.449081
0,649,4354," However",0.743070
0,650,11,",",1.895944
0,651,421," if",1.584702
0,652,400," $",1.096877
0,653,1124," \",0.731792
0,654,37018,"frac",0.717908
0,655,69094,"{k",0.447083
0,656,15170,"}{",1.289709
0,657,22,"7",0.324163
0,658,92,"}",0.966091
0,659,400," $",0.996528
0,660,374," is",1.382481
0,661,6896," exactly",1.479410
0,662,220," ",0.074943
0,663,16,"1",0.821680
0,664,476," or",0.820882
0,665,481," -",0.623255
0,666,16,"1",1.064673
0,667,11,",",1.546069
0,668,1221," then",1.632431
0,669,1052," there",0.968470
0,670,594,"'s",0.782624
0,671,1172," only",0.862132
0,672,825," one",1.155663
0,673,6291," solution",1.478653
0,674,817," per",1.542804
0,675,4168," period",1.663245
0,676,382,".

",1.064981
0,677,7039,"Now",1.066533
0,678,11,",",1.876097
0,679,279," the",1.471507
0,680,729," function",1.608220
0,681,400," $",0.948825
0,682,1124," \",0.781062
0,683,15940,"sin",0.507840
0,684,7,"(",0.532826
0,685,20,"5",0.777337
0,686,87,"x",0.514856
0,687,8,")",0.665395
0,688,400," $",1.296123
0,689,702," has",1.446819
0,690,264," a",1.006750
0,691,4168," period",1.387528
0,692,315," of",1.593910
0,693,400," $",0.790692
0,694,1124," \",0.694026
0,695,37018,"frac",0.440672
0,696,90,"{",0.684003
0,697,17,"2",0.622511
0,698,59,"\",1.063638
0,699,2493,"pi",0.377784
0,700,15170,"}{",0.871380
0,701,20,"5",0.360084
0,702,92,"}",0.745013
0,703,8672," $.",1.384982
0,704,15277," Therefore",0.754155
0,705,11,",",1.699074
0,706,304," in",1.212398
0,707,279," the",1.248282
0,708,9873," interval",1.419880
0,709,400," $",0.681314
0,710,220," ",0.380719
0,711,15,"0",0.520488
0,712,366," <",0.983802
0,713,856," x",0.571001
0,714,366," <",0.644078
0,715,220," ",0.338651
0,716,17,"2",0.319220
0,717,59,"\",1.110288
0,718,2493,"pi",0.609133
0,719,400," $",1.326061
0,720,11,",",1.562737
0,721,1052," there",0.603976
0,722,525," are",1.628333
0,723,400," $",1.165068
0,724,1124," \",0.716629
0,725,37018,"frac",0.384706
0,726,90,"{",0.790566
0,727,17,"2",0.359813
0,728,59,"\",0.868946
0,729,2493,"pi",0.528877
0,730,15170,"}{",0.835824
0,731,59,"\",0.638266
0,732,37018,"frac",0.385700
0,733,90,"{",0.672439
0,734,17,"2",0.392144
0,735,59,"\",1.963295
0,736,2493,"pi",0.221721
0,737,15170,"}{",0.785592
0,738,20,"5",0.213287
0,739,3417,"}}",0.836949
0,740,284," =",0.938318
0,741,220," ",0.551661
0,742,20,"5",1.380283
0,743,400," $",1.357233
0,744,18346," periods",1.589137
0,745,315," of",1.538343
0,746,279," the",1.449405
0,747,57668," sine",0.812448
0,748,729," function",1.676445
0,749,13,".",1.491012
0,750,8886," Each",1.581522
0,751,4168," period",1.664447
0,752,315," of",1.691156
0,753,400," $",1.176522
0,754,1124," \",0.753086
0,755,15940,"sin",0.737719
0,756,7,"(",0.594023
0,757,20,"5",0.550843
0,758,87,"x",0.320821
0,759,8,")",1.184829
0,760,400," $",1.597656
0,761,33210," corresponds",1.431029
0,762,311," to",1.806935
0,763,264," a",1.496020
0,764,2088," range",1.638818
0,765,315," of",1.803939
0,766,400," $",1.406812
0,767,856," x",1.424251
0,768,400," $",1.873037
0,769,2750," values",1.792774
0,770,315," of",1.626847
0,771,3084," length",1.609269
0,772,400," $",1.148125
0,773,1124," \",0.711419
0,774,37018,"frac",0.563229
0,775,90,"{",0.694893
0,776,17,"2",0.442763
0,777,59,"\",1.524721
0,778,2493,"pi",0.284651
0,779,15170,"}{",0.868715
0,780,20,"5",0.390816
0,781,92,"}",0.905533
0,782,400," $",1.578820
0,783,382,".

",1.070364
0,784,4416,"So",1.664035
0,785,11,",",1.805665
0,786,369," for",1.864602
0,787,1817," each",1.610713
0,788,897," value",1.280334
0,789,315," of",1.576435
0,790,400," $",1.050269
0,791,595," k",1.284938
0,792,400," $",1.648467
0,793,11,",",1.791643
0,794,279," the",1.633140
0,795,1372," number",0.689773
0,796,315," of",1.474182
0,797,9904," solutions",1.681354
0,798,311," to",1.511637
0,799,400," $",0.972366
0,800,1124," \",0.790259
0,801,15940,"sin",0.464880
0,802,7,"(",0.657265
0,803,20,"5",0.796753
0,804,87,"x",0.715983
0,805,8,")",0.504551
0,806,284," =",1.336928
0,807,1124," \",0.734037
0,808,37018,"frac",0.783186
0,809,69094,"{k",0.501988
0,810,15170,"}{",1.080086
0,811,22,"7",0.381376
0,812,92,"}",0.686930
0,813,400," $",1.483001
0,814,304," in",1.552645
0,815,400," $",0.785425
0,816,220," ",0.476915
0,817,15,"0",0.510233
0,818,366," <",0.902976
0,819,856," x",0.656906
0,820,366," <",0.582963
0,821,220," ",0.307700
0,822,17,"2",0.254020
0,823,59,"\",1.891887
0,824,2493,"pi",0.791335
0,825,400," $",1.394828
0,826,13798," depends",0.942952
0,827,389," on",1.736826
0,828,3425," whether",1.677385
0,829,400," $",1.319972
0,830,1124," \",0.713644
0,831,37018,"frac",0.625107
0,832,69094,"{k",0.402411
0,833,15170,"}{",1.067950
0,834,22,"7",0.579265
0,835,92,"}",1.265311
0,836,400," $",1.350513
0,837,374," is",1.751083
0,838,304," in",1.549950
0,839,10293," (-",0.663192
0,840,16,"1",1.009679
0,841,11,",",1.024779
0,842,220," ",0.329761
0,843,16,"1",1.133669
0,844,8,")",1.705993
0,845,476," or",1.741659
0,846,518," at",1.524632
0,847,279," the",0.912958
0,848,36342," endpoints",1.565184
0,849,382,".

",1.038864
0,850,10061,"Let",1.029616
0,851,594,"'s",1.279865
0,852,23643," analyze",1.756954
0,853,1447,":

",1.096028
0,854,12,"-",1.346451
0,855,1752," For",1.785452
0,856,400," $",0.910032
0,857,595," k",1.128736
0,858,284," =",1.090351
0,859,481," -",0.621908
0,860,22,"7",1.260106
0,861,400," $",1.641339
0,862,323," and",1.267755
0,863,400," $",0.649486
0,864,595," k",0.650213
0,865,284," =",0.601338
0,866,220," ",0.621019
0,867,22,"7",0.563564
0,868,400," $",1.292113
0,869,25,":",1.979998
0,870,400," $",1.121433
0,871,1124," \",0.715368
0,872,37018,"frac",0.411907
0,873,69094,"{k",0.582188
0,874,15170,"}{",1.295472
0,875,22,"7",0.351622
0,876,92,"}",0.835136
0,877,284," =",1.185344
0,878,1124," \",0.684226
0,879,5187,"pm",0.291404
0,880,16,"1",0.854380
0,881,400," $",1.915746
0,882,11,",",1.831636
0,883,773," so",1.896073
0,884,1817," each",1.627717
0,885,23606," equation",1.664734
0,886,400," $",1.116434
0,887,1124," \",0.851490
0,888,15940,"sin",0.501970
0,889,7,"(",0.686712
0,890,20,"5",0.989892
0,891,87,"x",0.639161
0,892,8,")",0.472208
0,893,284," =",1.336010
0,894,1124," \",0.698061
0,895,5187,"pm",0.248214
0,896,16,"1",0.875475
0,897,400," $",1.465115
0,898,702," has",1.561371
0,899,6896," exactly",1.477505
0,900,825," one",1.197086
0,901,6291," solution",1.266809
0,902,817," per",1.459589
0,903,4168," period",1.623160
0,904,13,".",1.337599
0,905,8704," Since",1.307903
0,906,1052," there",0.454087
0,907,525," are",1.112190
0,908,220," ",0.910636
0,909,20,"5",1.324605
0,910,18346," periods",1.420617
0,911,11,",",1.690630
0,912,1817," each",1.668108
0,913,315," of",1.540847
0,914,1493," these",1.704485
0,915,37906," equations",1.328995
0,916,42972," contributes",1.439459
0,917,220," ",0.382244
0,918,20,"5",1.475926
0,919,9904," solutions",1.583010
0,920,13,".",1.480887
0,921,2055," So",1.766620
0,922,11,",",1.806370
0,923,2790," total",1.543736
0,924,315," of",1.523277
0,925,400," $",0.788838
0,926,220," ",0.719983
0,927,17,"2",1.289758
0,928,1124," \",0.622238
0,929,15136,"times",0.548491
0,930,220," ",0.457125
0,931,20,"5",0.880409
0,932,284," =",0.654645
0,933,220," ",0.484276
0,934,16,"1",0.221841
0,935,15,"0",0.953245
0,936,400," $",1.545767
0,937,9904," solutions",1.487228
0,938,382,".

",1.032563
0,939,12,"-",0.805584
0,940,1752," For",1.662476
0,941,400," $",0.718594
0,942,595," k",1.203819
0,943,284," =",1.111912
0,944,481," -",0.579175
0,945,21,"6",1.401507
0,946,400," $",1.754420
0,947,311," to",1.429783
0,948,400," $",0.831171
0,949,595," k",0.810905
0,950,284," =",0.680123
0,951,220," ",0.411991
0,952,21,"6",1.136617
0,953,400," $",1.710176
0,954,25,":",1.986891
0,955,400," $",1.275128
0,956,1124," \",0.688473
0,957,37018,"frac",0.321406
0,958,69094,"{k",0.434373
0,959,15170,"}{",0.990112
0,960,22,"7",0.693083
0,961,92,"}",1.412597
0,962,400," $",1.436293
0,963,374," is",1.492302
0,964,304," in",1.435497
0,965,10293," (-",0.676536
0,966,16,"1",1.373028
0,967,11,",",0.948072
0,968,220," ",0.579360
0,969,16,"1",1.393986
0,970,701,"),",1.826756
0,971,773," so",1.802931
0,972,1817," each",1.649614
0,973,23606," equation",1.668016
0,974,400," $",0.807960
0,975,1124," \",0.842881
0,976,15940,"sin",0.551642
0,977,7,"(",0.889433
0,978,20,"5",0.948654
0,979,87,"x",0.506983
0,980,8,")",0.558135
0,981,284," =",1.434806
0,982,1124," \",0.662970
0,983,37018,"frac",0.517992
0,984,69094,"{k",0.515167
0,985,15170,"}{",0.910123
0,986,22,"7",0.553172
0,987,92,"}",1.038456
0,988,400," $",1.500925
0,989,702," has",1.353413
0,990,1378," two",1.255342
0,991,9904," solutions",1.230856
0,992,817," per",1.351483
0,993,4168," period",1.416551
0,994,13,".",1.258581
0,995,15277," Therefore",0.744658
0,996,11,",",1.762057
0,997,1817," each",1.746719
0,998,315," of",1.114300
0,999,1493," these",1.760405
