sample_idx,position,token_id,token_str,mi_value
0,388,11,",",1.300441
0,389,28308," inclusive",0.982047
0,390,13,".",1.282331
0,391,2938," That",0.799697
0,392,6696," gives",0.893403
0,393,601," us",1.135074
0,394,264," a",0.951014
0,395,2790," total",0.764637
0,396,315," of",1.033683
0,397,220," ",0.107638
0,398,16,"1",0.209199
0,399,20,"5",1.059865
0,400,3204," possible",1.319642
0,401,7546," integer",0.966265
0,402,2750," values",0.749090
0,403,369," for",0.619396
0,404,400," $",0.583799
0,405,595," k",0.795590
0,406,400," $",1.325180
0,407,382,".

",0.849491
0,408,7039,"Now",0.593626
0,409,11,",",1.538798
0,410,369," for",1.377344
0,411,1817," each",1.042969
0,412,2697," valid",0.944987
0,413,400," $",0.611745
0,414,595," k",0.569753
0,415,400," $",1.161764
0,416,11,",",1.266263
0,417,582," we",0.641642
0,418,646," can",0.895323
0,419,11625," solve",0.464516
0,420,369," for",0.815604
0,421,400," $",0.547600
0,422,856," x",0.596784
0,423,400," $",1.263713
0,424,304," in",0.993592
0,425,279," the",1.194206
0,426,23606," equation",0.555720
0,427,400," $",0.623278
0,428,1124," \",0.711066
0,429,15940,"sin",0.488881
0,430,7,"(",0.879975
0,431,20,"5",0.671159
0,432,87,"x",1.257326
0,433,8,")",0.793002
0,434,284," =",0.631416
0,435,1124," \",0.654567
0,436,37018,"frac",1.045157
0,437,69094,"{k",0.510418
0,438,15170,"}{",0.787348
0,439,22,"7",0.211054
0,440,92,"}",0.576312
0,441,8672," $.",1.271336
0,442,6771," Let",0.812289
0,443,752," me",0.929531
0,444,2908," consider",1.397426
0,445,1246," how",1.432809
0,446,1657," many",0.946648
0,447,9904," solutions",1.086919
0,448,1817," each",1.353896
0,449,400," $",0.606980
0,450,595," k",0.886069
0,451,400," $",1.050939
0,452,686," will",0.643559
0,453,16792," contribute",1.232611
0,454,382,".

",0.940259
0,455,5338,"First",0.651283
0,456,11,",",1.428506
0,457,1077," let",0.777573
0,458,752," me",0.966789
0,459,5185," note",0.652063
0,460,429," that",1.576964
0,461,279," the",1.444551
0,462,23606," equation",1.115192
0,463,400," $",0.740010
0,464,1124," \",0.730963
0,465,15940,"sin",0.161900
0,466,11520,"(\",0.592480
0,467,15976,"theta",0.455783
0,468,8,")",0.476463
0,469,284," =",0.618152
0,470,272," c",0.637561
0,471,400," $",1.206080
0,472,702," has",1.279587
0,473,1378," two",0.878935
0,474,9904," solutions",0.651806
0,475,304," in",0.855098
0,476,279," the",0.970301
0,477,9873," interval",0.989521
0,478,400," $",0.726963
0,479,508," [",0.618336
0,480,15,"0",0.562021
0,481,11,",",0.649400
0,482,220," ",0.248362
0,483,17,"2",0.441583
0,484,59,"\",0.601042
0,485,2493,"pi",0.253135
0,486,8,")",0.616723
0,487,400," $",1.065189
0,488,979," when",1.078948
0,489,400," $",0.569471
0,490,272," c",0.683253
0,491,1124," \",0.581833
0,492,258,"in",0.574641
0,493,10293," (-",0.533444
0,494,16,"1",0.666775
0,495,11,",",0.558821
0,496,220," ",0.579626
0,497,16,"1",0.277386
0,498,8,")",0.690323
0,499,400," $",1.555623
0,500,11,",",1.529215
0,501,825," one",0.889243
0,502,6291," solution",0.832326
0,503,979," when",0.736805
0,504,400," $",0.525605
0,505,272," c",0.431496
0,506,284," =",0.785304
0,507,1124," \",0.607269
0,508,5187,"pm",0.330013
0,509,16,"1",0.300770
0,510,400," $",1.205649
0,511,11,",",1.484376
0,512,323," and",1.365778
0,513,902," no",0.902084
0,514,9904," solutions",0.819058
0,515,979," when",0.936993
0,516,400," $",0.592109
0,517,272," c",0.570396
0,518,366," <",0.516338
0,519,481," -",0.452301
0,520,16,"1",0.567130
0,521,400," $",0.910753
0,522,476," or",0.943379
0,523,400," $",0.537168
0,524,272," c",0.474415
0,525,861," >",0.513084
0,526,220," ",0.354873
0,527,16,"1",0.403303
0,528,8672," $.",1.349345
0,529,4354," However",0.559917
0,530,11,",",1.599559
0,531,304," in",1.246613
0,532,1039," our",1.176555
0,533,1142," case",0.533374
0,534,11,",",1.400071
0,535,400," $",1.028731
0,536,1124," \",0.591481
0,537,15976,"theta",0.439673
0,538,284," =",0.687866
0,539,220," ",0.424956
0,540,20,"5",0.373013
0,541,87,"x",0.509151
0,542,400," $",1.122751
0,543,11,",",0.738488
0,544,323," and",1.158763
0,545,582," we",0.742113
0,546,525," are",0.892147
0,547,3330," looking",0.787678
0,548,369," for",1.099516
0,549,9904," solutions",0.605142
0,550,304," in",0.889071
0,551,400," $",0.565782
0,552,220," ",0.558585
0,553,15,"0",0.417122
0,554,366," <",0.912633
0,555,856," x",0.514684
0,556,366," <",0.563547
0,557,220," ",0.520549
0,558,17,"2",0.175825
0,559,59,"\",0.951890
0,560,2493,"pi",0.513744
0,561,8672," $.",1.176626
0,562,15277," Therefore",0.514284
0,563,11,",",1.346525
0,564,400," $",0.641036
0,565,1124," \",0.673224
0,566,15976,"theta",0.533997
0,567,284," =",0.626754
0,568,220," ",0.502555
0,569,20,"5",0.434241
0,570,87,"x",0.686584
0,571,400," $",0.700870
0,572,686," will",0.616082
0,573,2088," range",0.478737
0,574,504," from",1.109771
0,575,400," $",0.536821
0,576,220," ",0.545227
0,577,15,"0",0.887517
0,578,400," $",0.914880
0,579,311," to",1.102895
0,580,400," $",0.570336
0,581,220," ",0.326063
0,582,16,"1",0.263652
0,583,15,"0",0.211238
0,584,59,"\",0.625597
0,585,2493,"pi",0.883826
0,586,8672," $.",1.323829
0,587,2055," So",1.231439
0,588,11,",",1.406359
0,589,582," we",0.704798
0,590,1184," need",0.938362
0,591,311," to",0.864651
0,592,2908," consider",1.323886
0,593,279," the",1.293102
0,594,23606," equation",0.753623
0,595,400," $",0.606168
0,596,1124," \",0.747578
0,597,15940,"sin",0.200493
0,598,11520,"(\",0.662117
0,599,15976,"theta",0.630568
0,600,8,")",0.534437
0,601,284," =",0.772007
0,602,1124," \",0.640618
0,603,37018,"frac",0.835337
0,604,69094,"{k",0.489988
0,605,15170,"}{",0.788186
0,606,22,"7",0.364890
0,607,92,"}",0.481815
0,608,400," $",0.791199
0,609,916," over",0.956073
0,610,279," the",0.957035
0,611,9873," interval",0.623283
0,612,400," $",0.628590
0,613,220," ",0.665877
0,614,15,"0",0.489991
0,615,366," <",0.731520
0,616,1124," \",0.665265
0,617,15976,"theta",0.586226
0,618,366," <",0.579915
0,619,220," ",0.133961
0,620,16,"1",0.499387
0,621,15,"0",0.263417
0,622,59,"\",0.645461
0,623,2493,"pi",0.802449
0,624,400," $",1.185074
0,625,382,".

",0.923063
0,626,10061,"Let",0.634314
0,627,752," me",1.078662
0,628,23643," analyze",1.233317
0,629,279," the",1.437776
0,630,1372," number",0.450918
0,631,315," of",1.016862
0,632,9904," solutions",1.363170
0,633,369," for",1.396156
0,634,1817," each",1.346481
0,635,400," $",0.621126
0,636,595," k",0.827242
0,637,400," $",1.339498
0,638,1447,":

",0.934739
0,639,16,"1",0.574971
0,640,13,".",1.259318
0,641,3070," **",0.984457
0,642,4498,"When",1.352594
0,643,400," $",0.851041
0,644,1124," \",0.651475
0,645,37018,"frac",0.629689
0,646,69094,"{k",0.429374
0,647,15170,"}{",0.873346
0,648,22,"7",0.270460
0,649,92,"}",0.866549
0,650,284," =",1.158589
0,651,1124," \",0.624021
0,652,5187,"pm",0.516726
0,653,16,"1",0.614344
0,654,400," $",1.226962
0,655,95518,"**:",1.383502
0,656,1096," This",0.805546
0,657,13666," occurs",0.462462
0,658,979," when",0.667680
0,659,400," $",0.629894
0,660,595," k",0.445004
0,661,284," =",0.878805
0,662,1124," \",0.631139
0,663,5187,"pm",0.229379
0,664,22,"7",0.525945
0,665,8672," $.",1.124307
0,666,5005," Then",0.929786
0,667,11,",",1.472796
0,668,400," $",0.780109
0,669,1124," \",0.719687
0,670,15940,"sin",0.245639
0,671,11520,"(\",0.704299
0,672,15976,"theta",0.526307
0,673,8,")",0.498925
0,674,284," =",0.961518
0,675,1124," \",0.634813
0,676,5187,"pm",0.175574
0,677,16,"1",0.683798
0,678,400," $",1.435897
0,679,11,",",1.051413
0,680,892," which",1.088103
0,681,8573," happens",0.761387
0,682,518," at",1.403014
0,683,400," $",0.787953
0,684,1124," \",0.773551
0,685,15976,"theta",0.564288
0,686,284," =",0.990901
0,687,1124," \",0.609008
0,688,37018,"frac",0.125898
0,689,35702,"{\",0.718883
0,690,2493,"pi",0.239549
0,691,15170,"}{",1.463369
0,692,17,"2",0.286826
0,693,92,"}",0.420674
0,694,488," +",0.831296
0,695,308," n",0.211608
0,696,59,"\",0.754009
0,697,2493,"pi",0.841810
0,698,400," $",1.187370
0,699,369," for",1.241861
0,700,25780," integers",0.472654
0,701,400," $",0.553956
0,702,308," n",0.255861
0,703,8672," $.",1.072413
0,704,24236," Within",0.529918
0,705,279," the",0.719884
0,706,9873," interval",0.504608
0,707,400," $",0.549276
0,708,220," ",0.557406
0,709,15,"0",0.394982
0,710,366," <",0.687307
0,711,1124," \",0.750258
0,712,15976,"theta",0.471404
0,713,366," <",0.585965
0,714,220," ",0.639619
0,715,16,"1",0.802844
0,716,15,"0",0.131486
0,717,59,"\",1.109811
0,718,2493,"pi",0.399408
0,719,400," $",0.846633
0,720,11,",",1.229120
0,721,1246," how",0.551437
0,722,1657," many",0.862366
0,723,1741," such",1.068220
0,724,3501," points",0.476597
0,725,525," are",0.488234
0,726,1052," there",0.508902
0,727,1939,"?

",1.068184
0,728,256,"  ",1.238083
0,729,1752," For",1.382189
0,730,400," $",0.796579
0,731,1124," \",0.656469
0,732,15940,"sin",0.253306
0,733,11520,"(\",0.889611
0,734,15976,"theta",0.732538
0,735,8,")",0.545139
0,736,284," =",0.717407
0,737,220," ",0.573303
0,738,16,"1",0.340697
0,739,400," $",1.105365
0,740,11,",",1.289385
0,741,279," the",0.932578
0,742,9904," solutions",0.507566
0,743,525," are",1.084991
0,744,518," at",1.275306
0,745,400," $",0.644191
0,746,1124," \",0.705648
0,747,15976,"theta",0.713067
0,748,284," =",0.761348
0,749,1124," \",0.601250
0,750,37018,"frac",0.331053
0,751,35702,"{\",0.791652
0,752,2493,"pi",0.438882
0,753,15170,"}{",1.659464
0,754,17,"2",0.424235
0,755,2137,"},",0.685346
0,756,1124," \",0.642236
0,757,37018,"frac",0.244809
0,758,90,"{",0.661252
0,759,20,"5",0.773978
0,760,59,"\",1.409654
0,761,2493,"pi",0.581559
0,762,15170,"}{",0.951073
0,763,17,"2",0.179259
0,764,2137,"},",0.870489
0,765,1124," \",0.584608
0,766,37018,"frac",0.707531
0,767,90,"{",0.616650
0,768,24,"9",0.655451
0,769,59,"\",1.692405
0,770,2493,"pi",0.930322
0,771,15170,"}{",1.060600
0,772,17,"2",0.374822
0,773,2137,"},",1.140033
0,774,1124," \",0.563200
0,775,507,"ld",0.805213
0,776,2412,"ots",0.761512
0,777,8672," $.",0.990728
0,778,6771," Let",0.430427
0,779,752," me",0.659100
0,780,1490," see",1.146439
0,781,1246," how",0.824339
0,782,1657," many",1.201591
0,783,315," of",0.469057
0,784,1493," these",0.810637
0,785,525," are",0.634614
0,786,2686," less",0.467886
0,787,1091," than",0.520075
0,788,400," $",0.554971
0,789,220," ",0.572338
0,790,16,"1",0.771437
0,791,15,"0",0.065560
0,792,59,"\",0.822722
0,793,2493,"pi",0.645861
0,794,400," $",0.772394
0,795,382,".

",0.652264
0,796,256,"  ",1.131810
0,797,6771," Let",0.871272
0,798,752," me",0.817688
0,799,12564," compute",1.377030
0,800,1447,":

",0.516054
0,801,256,"  ",1.232085
0,802,400," $",0.911549
0,803,1124," \",0.599549
0,804,37018,"frac",0.179265
0,805,35702,"{\",0.689241
0,806,2493,"pi",0.201022
0,807,15170,"}{",1.398548
0,808,17,"2",0.201887
0,809,92,"}",1.145496
0,810,488," +",0.734631
0,811,220," ",0.158449
0,812,17,"2",0.622581
0,813,59,"\",0.539554
0,814,2493,"pi",1.134189
0,815,308," n",0.890961
0,816,366," <",0.519655
0,817,220," ",0.524818
0,818,16,"1",0.434474
0,819,15,"0",0.072781
0,820,59,"\",0.882547
0,821,2493,"pi",0.734217
0,822,1124," \",0.577400
0,823,26243,"Rightarrow",1.137488
0,824,1124," \",0.557430
0,825,37018,"frac",0.200135
0,826,35702,"{\",0.665194
0,827,2493,"pi",0.146779
0,828,15170,"}{",1.486196
0,829,17,"2",0.385732
0,830,92,"}",0.617669
0,831,366," <",1.010344
0,832,220," ",0.272604
0,833,16,"1",0.189931
0,834,15,"0",0.056854
0,835,59,"\",0.961202
0,836,2493,"pi",1.034822
0,837,481," -",0.540276
0,838,220," ",0.476133
0,839,17,"2",0.312286
0,840,59,"\",1.258132
0,841,2493,"pi",0.531359
0,842,308," n",0.937732
0,843,1124," \",0.622765
0,844,26243,"Rightarrow",1.573070
0,845,1124," \",0.522718
0,846,37018,"frac",0.395068
0,847,35702,"{\",0.651843
0,848,2493,"pi",0.399490
0,849,15170,"}{",1.194321
0,850,17,"2",0.170303
0,851,92,"}",1.013585
0,852,366," <",1.286020
0,853,220," ",0.429437
0,854,16,"1",0.580174
0,855,15,"0",0.536900
0,856,59,"\",0.711928
0,857,2493,"pi",1.411475
0,858,481," -",1.193884
0,859,220," ",0.507233
0,860,17,"2",0.559504
0,861,59,"\",0.765079
0,862,2493,"pi",0.868818
0,863,308," n",1.028144
0,864,1124," \",0.595711
0,865,26243,"Rightarrow",1.659919
0,866,1124," \",0.520075
0,867,37018,"frac",0.355869
0,868,90,"{",0.972604
0,869,16,"1",0.300717
0,870,15170,"}{",0.644199
0,871,17,"2",0.125504
0,872,92,"}",0.721579
0,873,366," <",0.783992
0,874,220," ",0.487150
0,875,16,"1",0.277514
0,876,15,"0",0.509378
0,877,481," -",0.636262
0,878,220," ",0.324991
0,879,17,"2",0.571440
0,880,77,"n",1.302489
0,881,1124," \",0.592770
0,882,26243,"Rightarrow",1.573977
0,883,220," ",0.645231
0,884,17,"2",0.320709
0,885,77,"n",0.432848
0,886,366," <",0.951636
0,887,220," ",0.328255
0,888,16,"1",0.207059
0,889,15,"0",0.167311
0,890,481," -",0.777413
0,891,1124," \",0.629373
0,892,37018,"frac",0.400780
0,893,90,"{",0.640815
0,894,16,"1",0.285917
0,895,15170,"}{",1.024274
0,896,17,"2",0.217899
0,897,92,"}",0.999353
0,898,284," =",0.826455
0,899,220," ",0.333272
0,900,24,"9",0.343769
0,901,13,".",0.378551
0,902,20,"5",1.019105
0,903,1124," \",0.679550
0,904,26243,"Rightarrow",0.583703
0,905,308," n",0.562034
0,906,366," <",0.570684
0,907,220," ",0.281486
0,908,19,"4",0.423543
0,909,13,".",0.371900
0,910,22,"7",0.098536
0,911,20,"5",0.430675
0,912,8672," $.",0.968150
0,913,8704," Since",1.123611
0,914,400," $",0.647628
0,915,308," n",0.824433
0,916,400," $",0.647969
0,917,1969," must",0.453294
0,918,387," be",1.009088
0,919,458," an",0.550134
0,920,7546," integer",1.470032
0,921,11,",",1.339329
0,922,279," the",0.982702
0,923,7192," maximum",0.950688
0,924,897," value",0.675941
0,925,315," of",0.569915
0,926,400," $",0.583347
0,927,308," n",0.512052
0,928,400," $",0.879569
0,929,374," is",0.857852
0,930,220," ",0.146981
0,931,19,"4",0.916365
0,932,13,".",1.160879
0,933,15277," Therefore",0.574089
0,934,11,",",1.460368
0,935,5916," starting",0.503585
0,936,504," from",0.701160
0,937,400," $",0.556785
0,938,308," n",0.561127
0,939,284," =",0.652716
0,940,220," ",0.465738
0,941,15,"0",0.593286
0,942,400," $",1.050266
0,943,11,",",1.526746
0,944,582," we",0.421605
0,945,633," get",1.471055
0,946,9904," solutions",0.608752
0,947,518," at",1.311515
0,948,400," $",0.628678
0,949,308," n",0.539057
0,950,284," =",0.573554
0,951,220," ",0.459831
0,952,15,"0",0.736960
0,953,11,",",0.523624
0,954,220," ",0.704049
0,955,16,"1",0.486483
0,956,11,",",0.550294
0,957,220," ",0.748315
0,958,17,"2",0.310199
0,959,11,",",0.511404
0,960,220," ",0.528322
0,961,18,"3",0.690559
0,962,11,",",0.505444
0,963,220," ",0.395035
0,964,19,"4",0.643319
0,965,400," $",1.474826
0,966,11,",",1.240259
0,967,892," which",0.846937
0,968,6696," gives",1.338276
0,969,220," ",0.129416
0,970,20,"5",1.070671
0,971,9904," solutions",1.184749
0,972,369," for",1.372570
0,973,400," $",0.723163
0,974,1124," \",0.670257
0,975,15940,"sin",0.226571
0,976,11520,"(\",0.861228
0,977,15976,"theta",0.896056
0,978,8,")",0.439097
0,979,284," =",0.599630
0,980,220," ",0.657870
0,981,16,"1",0.616422
0,982,400," $",1.323316
0,983,382,".

",0.605545
0,984,256,"  ",1.072333
0,985,34239," Similarly",0.899202
0,986,11,",",0.917400
0,987,369," for",0.577301
0,988,400," $",0.645323
0,989,1124," \",0.696416
0,990,15940,"sin",0.355951
0,991,11520,"(\",1.263999
0,992,15976,"theta",1.147348
0,993,8,")",0.641313
0,994,284," =",0.778476
0,995,481," -",0.905668
